SuburbPostCodeKey,Suburb,PropertyValue,Updated_Year,Updated_Month
"2352-Limbri","Limbri","340000","2017","6"
"2352-Mulla Creek","Mulla Creek","340000","2017","6"
"2352-Tintinhull","Tintinhull","340000","2017","6"
"2354-Branga Plains","Branga Plains","450000","2017","6"
"2354-Kentucky","Kentucky","450000","2017","6"
"2354-Kentucky South","Kentucky South","450000","2017","6"
"2354-Moona Plains","Moona Plains","450000","2017","6"
"2354-Niangala","Niangala","450000","2017","6"
"2354-Nowendoc","Nowendoc","450000","2017","6"
"2354-Walcha","Walcha","450000","2017","6"
"2354-Walcha Road","Walcha Road","450000","2017","6"
"2354-Wollun","Wollun","450000","2017","6"
"2354-Woolbrook","Woolbrook","450000","2017","6"
"2354-Yarrowitch","Yarrowitch","450000","2017","6"
"2357-Bomera","Bomera","215000","2017","6"
"2357-Bugaldie","Bugaldie","215000","2017","6"
"2357-Coonabarabran","Coonabarabran","215000","2017","6"
"2357-Dandry","Dandry","215000","2017","6"
"2357-Gowang","Gowang","215000","2017","6"
"2357-Purlewaugh","Purlewaugh","215000","2017","6"
"2357-Rocky Glen","Rocky Glen","215000","2017","6"
"2357-Tannabar","Tannabar","215000","2017","6"
"2357-Ulamambri","Ulamambri","215000","2017","6"
"2358-Arding","Arding","285000","2017","6"
"2358-Bakers Creek","Bakers Creek","285000","2017","6"
"2358-Balala","Balala","285000","2017","6"
"2358-Enmore","Enmore","285000","2017","6"
"2358-Gostwyck","Gostwyck","285000","2017","6"
"2358-Kingstown","Kingstown","285000","2017","6"
"2358-Mihi","Mihi","285000","2017","6"
"2358-Rocky River","Rocky River","285000","2017","6"
"2358-Salisbury Plains","Salisbury Plains","285000","2017","6"
"2358-Torryburn","Torryburn","285000","2017","6"
"2358-Uralla","Uralla","285000","2017","6"
"2358-Yarrowyck","Yarrowyck","285000","2017","6"
"2360-Auburn Vale","Auburn Vale","251000","2017","6"
"2360-Brodies Plains","Brodies Plains","251000","2017","6"
"2360-Bukkulla","Bukkulla","251000","2017","6"
"2360-Cherry Tree Hill","Cherry Tree Hill","251000","2017","6"
"2360-Copeton","Copeton","251000","2017","6"
"2360-Elsmore","Elsmore","251000","2017","6"
"2360-Gilgai","Gilgai","251000","2017","6"
"2360-Graman","Graman","251000","2017","6"
"2360-Gum Flat","Gum Flat","251000","2017","6"
"2360-Howell","Howell","251000","2017","6"
"2360-Inverell","Inverell","251000","2017","6"
"2360-Kings Plains","Kings Plains","251000","2017","6"
"2360-Little Plain","Little Plain","251000","2017","6"
"2360-Long Plain","Long Plain","251000","2017","6"
"2360-Mount Russell","Mount Russell","251000","2017","6"
"2360-Newstead","Newstead","251000","2017","6"
"2360-Nullamanna","Nullamanna","251000","2017","6"
"2360-Paradise","Paradise","251000","2017","6"
"2360-Rob Roy","Rob Roy","251000","2017","6"
"2360-Sapphire","Sapphire","251000","2017","6"
"2360-Spring Mountain","Spring Mountain","251000","2017","6"
"2360-Stanborough","Stanborough","251000","2017","6"
"2360-Swanbrook","Swanbrook","251000","2017","6"
"2360-Wallangra","Wallangra","251000","2017","6"
"2360-Wandera","Wandera","251000","2017","6"
"2360-Woodstock","Woodstock","251000","2017","6"
"2370-Bald Nob","Bald Nob","227500","2017","6"
"2370-Diehard","Diehard","227500","2017","6"
"2370-Dundee","Dundee","227500","2017","6"
"2370-Furracabad","Furracabad","227500","2017","6"
"2370-Gibraltar Range","Gibraltar Range","227500","2017","6"
"2370-Glen Elgin","Glen Elgin","227500","2017","6"
"2370-Glen Innes","Glen Innes","227500","2017","6"
"2370-Kingsgate","Kingsgate","227500","2017","6"
"2370-Kookabookra","Kookabookra","227500","2017","6"
"2370-Lambs Valley","Lambs Valley","227500","2017","6"
"2370-Matheson","Matheson","227500","2017","6"
"2370-Moggs Swamp","Moggs Swamp","227500","2017","6"
"2370-Moogem","Moogem","227500","2017","6"
"2370-Morven","Morven","227500","2017","6"
"2370-Newton Boyd","Newton Boyd","227500","2017","6"
"2370-Pinkett","Pinkett","227500","2017","6"
"2370-Rangers Valley","Rangers Valley","227500","2017","6"
"2370-Red Range","Red Range","227500","2017","6"
"2370-Reddestone","Reddestone","227500","2017","6"
"2370-Shannon Vale","Shannon Vale","227500","2017","6"
"2370-Swan Vale","Swan Vale","227500","2017","6"
"2370-Wellingrove","Wellingrove","227500","2017","6"
"2370-Yarrowford","Yarrowford","227500","2017","6"
"2380-Blue Vale","Blue Vale","353000","2017","6"
"2380-Emerald Hill","Emerald Hill","353000","2017","6"
"2380-Ghoolendaadi","Ghoolendaadi","353000","2017","6"
"2380-Gunnedah","Gunnedah","353000","2017","6"
"2380-Kelvin","Kelvin","353000","2017","6"
"2380-Marys Mount","Marys Mount","353000","2017","6"
"2380-Milroy","Milroy","353000","2017","6"
"2380-Orange Grove","Orange Grove","353000","2017","6"
"2380-Rangari","Rangari","353000","2017","6"
"2400-Ashley","Ashley","131500","2017","6"
"2400-Bullarah","Bullarah","131500","2017","6"
"2400-Crooble","Crooble","131500","2017","6"
"2400-Mallowa","Mallowa","131500","2017","6"
"2400-Moree","Moree","131500","2017","6"
"2400-Moree East","Moree East","131500","2017","6"
"2400-Terry Hie Hie","Terry Hie Hie","131500","2017","6"
"2400-Tulloona","Tulloona","131500","2017","6"
"2400-Yarraman","Yarraman","131500","2017","6"
"2420-Alison","Alison","367500","2017","6"
"2420-Bandon Grove","Bandon Grove","367500","2017","6"
"2420-Bendolba","Bendolba","367500","2017","6"
"2420-Brookfield","Brookfield","367500","2017","6"
"2420-Cambra","Cambra","367500","2017","6"
"2420-Chichester","Chichester","367500","2017","6"
"2420-Dungog","Dungog","367500","2017","6"
"2420-Flat Tops","Flat Tops","367500","2017","6"
"2420-Fosterton","Fosterton","367500","2017","6"
"2420-Hanleys Creek","Hanleys Creek","367500","2017","6"
"2420-Hilldale","Hilldale","367500","2017","6"
"2420-Main Creek","Main Creek","367500","2017","6"
"2420-Marshdale","Marshdale","367500","2017","6"
"2420-Martins Creek","Martins Creek","367500","2017","6"
"2420-Munni","Munni","367500","2017","6"
"2420-Salisbury","Salisbury","367500","2017","6"
"2420-Stroud Hill","Stroud Hill","367500","2017","6"
"2420-Sugarloaf","Sugarloaf","367500","2017","6"
"2420-Tabbil Creek","Tabbil Creek","367500","2017","6"
"2420-Underbank","Underbank","367500","2017","6"
"2420-Wallaringa","Wallaringa","367500","2017","6"
"2420-Wallarobba","Wallarobba","367500","2017","6"
"2420-Wirragulla","Wirragulla","367500","2017","6"
"2422-Back Creek","Back Creek","340560","2017","6"
"2422-Bakers Creek","Bakers Creek","340560","2017","6"
"2422-Barrington","Barrington","340560","2017","6"
"2422-Barrington Tops","Barrington Tops","340560","2017","6"
"2422-Baxters Ridge","Baxters Ridge","340560","2017","6"
"2422-Belbora","Belbora","340560","2017","6"
"2422-Berrico","Berrico","340560","2017","6"
"2422-Bindera","Bindera","340560","2017","6"
"2422-Bowman","Bowman","340560","2017","6"
"2422-Bowman Farm","Bowman Farm","340560","2017","6"
"2422-Bretti","Bretti","340560","2017","6"
"2422-Bulliac","Bulliac","340560","2017","6"
"2422-Bundook","Bundook","340560","2017","6"
"2422-Callaghans Creek","Callaghans Creek","340560","2017","6"
"2422-Cobark","Cobark","340560","2017","6"
"2422-Coneac","Coneac","340560","2017","6"
"2422-Copeland","Copeland","340560","2017","6"
"2422-Craven","Craven","340560","2017","6"
"2422-Craven Plateau","Craven Plateau","340560","2017","6"
"2422-Curricabark","Curricabark","340560","2017","6"
"2422-Dewitt","Dewitt","340560","2017","6"
"2422-Faulkland","Faulkland","340560","2017","6"
"2422-Forbesdale","Forbesdale","340560","2017","6"
"2422-Gangat","Gangat","340560","2017","6"
"2422-Giro","Giro","340560","2017","6"
"2422-Glen Ward","Glen Ward","340560","2017","6"
"2422-Gloucester","Gloucester","340560","2017","6"
"2422-Gloucester Tops","Gloucester Tops","340560","2017","6"
"2422-Invergordon","Invergordon","340560","2017","6"
"2422-Kia Ora","Kia Ora","340560","2017","6"
"2422-Mares Run","Mares Run","340560","2017","6"
"2422-Mernot","Mernot","340560","2017","6"
"2422-Mograni","Mograni","340560","2017","6"
"2422-Moppy","Moppy","340560","2017","6"
"2422-Rawdon Vale","Rawdon Vale","340560","2017","6"
"2422-Rookhurst","Rookhurst","340560","2017","6"
"2422-Stratford","Stratford","340560","2017","6"
"2422-Terreel","Terreel","340560","2017","6"
"2422-Tibbuc","Tibbuc","340560","2017","6"
"2422-Titaatee Creek","Titaatee Creek","340560","2017","6"
"2422-Tugrabakh","Tugrabakh","340560","2017","6"
"2422-Upper Bowman","Upper Bowman","340560","2017","6"
"2422-Wallanbah","Wallanbah","340560","2017","6"
"2422-Wards River","Wards River","340560","2017","6"
"2422-Waukivory","Waukivory","340560","2017","6"
"2422-Woko","Woko","340560","2017","6"
"2423-Bombah Point","Bombah Point","330000","2017","6"
"2423-Boolambayte","Boolambayte","330000","2017","6"
"2423-Bulahdelah","Bulahdelah","330000","2017","6"
"2423-Bungwahl","Bungwahl","330000","2017","6"
"2423-Coolongolook","Coolongolook","330000","2017","6"
"2423-Crawford River","Crawford River","330000","2017","6"
"2423-Markwell","Markwell","330000","2017","6"
"2423-Mayers Flat","Mayers Flat","330000","2017","6"
"2423-Mungo Brush","Mungo Brush","330000","2017","6"
"2423-Myall Lake","Myall Lake","330000","2017","6"
"2423-Nerong","Nerong","330000","2017","6"
"2423-Seal Rocks","Seal Rocks","330000","2017","6"
"2423-Topi Topi","Topi Topi","330000","2017","6"
"2423-Upper Myall","Upper Myall","330000","2017","6"
"2423-Violet Hill","Violet Hill","330000","2017","6"
"2423-Wallingat","Wallingat","330000","2017","6"
"2423-Wang Wauk","Wang Wauk","330000","2017","6"
"2423-Warranulla","Warranulla","330000","2017","6"
"2423-Willina","Willina","330000","2017","6"
"2423-Wootton","Wootton","330000","2017","6"
"2423-Yagon","Yagon","330000","2017","6"
"2425-Allworth","Allworth","360000","2017","6"
"2425-Booral","Booral","360000","2017","6"
"2425-Girvan","Girvan","360000","2017","6"
"2425-Stroud","Stroud","360000","2017","6"
"2425-The Branch","The Branch","360000","2017","6"
"2425-Washpool","Washpool","360000","2017","6"
"2427-Crowdy Head","Crowdy Head","469500","2017","6"
"2427-Harrington","Harrington","469500","2017","6"
"2428-Blueys Beach","Blueys Beach","425500","2017","6"
"2428-Boomerang Beach","Boomerang Beach","425500","2017","6"
"2428-Booti Booti","Booti Booti","425500","2017","6"
"2428-Charlotte Bay","Charlotte Bay","425500","2017","6"
"2428-Coomba Bay","Coomba Bay","425500","2017","6"
"2428-Coomba Park","Coomba Park","425500","2017","6"
"2428-Darawank","Darawank","425500","2017","6"
"2428-Elizabeth Beach","Elizabeth Beach","425500","2017","6"
"2428-Forster","Forster","425500","2017","6"
"2428-Forster Shopping Village","Forster Shopping Village","425500","2017","6"
"2428-Green Point","Green Point","425500","2017","6"
"2428-Pacific Palms","Pacific Palms","425500","2017","6"
"2428-Sandbar","Sandbar","425500","2017","6"
"2428-Shallow Bay","Shallow Bay","425500","2017","6"
"2428-Smiths Lake","Smiths Lake","425500","2017","6"
"2428-Tarbuck Bay","Tarbuck Bay","425500","2017","6"
"2428-Tiona","Tiona","425500","2017","6"
"2428-Tuncurry","Tuncurry","425500","2017","6"
"2428-Wallis Lake","Wallis Lake","425500","2017","6"
"2428-Whoota","Whoota","425500","2017","6"
"2430-Black Head","Black Head","397000","2017","6"
"2430-Bohnock","Bohnock","397000","2017","6"
"2430-Bootawa","Bootawa","397000","2017","6"
"2430-Brimbin","Brimbin","397000","2017","6"
"2430-Chatham","Chatham","397000","2017","6"
"2430-Croki","Croki","397000","2017","6"
"2430-Cundletown","Cundletown","397000","2017","6"
"2430-Diamond Beach","Diamond Beach","397000","2017","6"
"2430-Dumaresq Island","Dumaresq Island","397000","2017","6"
"2430-Failford","Failford","397000","2017","6"
"2430-Ghinni Ghinni","Ghinni Ghinni","397000","2017","6"
"2430-Glenthorne","Glenthorne","397000","2017","6"
"2430-Hallidays Point","Hallidays Point","397000","2017","6"
"2430-Hillville","Hillville","397000","2017","6"
"2430-Jones Island","Jones Island","397000","2017","6"
"2430-Kiwarrak","Kiwarrak","397000","2017","6"
"2430-Koorainghat","Koorainghat","397000","2017","6"
"2430-Kundle Kundle","Kundle Kundle","397000","2017","6"
"2430-Lansdowne","Lansdowne","397000","2017","6"
"2430-Lansdowne Forest","Lansdowne Forest","397000","2017","6"
"2430-Manning Point","Manning Point","397000","2017","6"
"2430-Melinga","Melinga","397000","2017","6"
"2430-Mitchells Island","Mitchells Island","397000","2017","6"
"2430-Mondrook","Mondrook","397000","2017","6"
"2430-Old Bar","Old Bar","397000","2017","6"
"2430-Oxley Island","Oxley Island","397000","2017","6"
"2430-Pampoolah","Pampoolah","397000","2017","6"
"2430-Possum Brush","Possum Brush","397000","2017","6"
"2430-Purfleet","Purfleet","397000","2017","6"
"2430-Rainbow Flat","Rainbow Flat","397000","2017","6"
"2430-Red Head","Red Head","397000","2017","6"
"2430-Saltwater","Saltwater","397000","2017","6"
"2430-Tallwoods Village","Tallwoods Village","397000","2017","6"
"2430-Taree","Taree","397000","2017","6"
"2430-Taree South","Taree South","397000","2017","6"
"2430-Tinonee","Tinonee","397000","2017","6"
"2430-Upper Lansdowne","Upper Lansdowne","397000","2017","6"
"2430-Wallabi Point","Wallabi Point","397000","2017","6"
"2431-Arakoon","Arakoon","335000","2017","6"
"2431-Jerseyville","Jerseyville","335000","2017","6"
"2431-South West Rocks","South West Rocks","335000","2017","6"
"2439-Batar Creek","Batar Creek","615000","2017","6"
"2439-Black Creek","Black Creek","615000","2017","6"
"2439-Bobs Creek","Bobs Creek","615000","2017","6"
"2439-Kendall","Kendall","615000","2017","6"
"2439-Kerewong","Kerewong","615000","2017","6"
"2439-Kew","Kew","615000","2017","6"
"2439-Logans Crossing","Logans Crossing","615000","2017","6"
"2439-Lorne","Lorne","615000","2017","6"
"2439-Rossglen","Rossglen","615000","2017","6"
"2439-Swans Crossing","Swans Crossing","615000","2017","6"
"2439-Upsalls Creek","Upsalls Creek","615000","2017","6"
"2441-Allgomera","Allgomera","385000","2017","6"
"2441-Ballengarra","Ballengarra","385000","2017","6"
"2441-Barraganyatti","Barraganyatti","385000","2017","6"
"2441-Bonville","Bonville","385000","2017","6"
"2441-Bril Bril","Bril Bril","385000","2017","6"
"2441-Brinerville","Brinerville","385000","2017","6"
"2441-Cooperabung","Cooperabung","385000","2017","6"
"2441-Eungai Creek","Eungai Creek","385000","2017","6"
"2441-Eungai Rail","Eungai Rail","385000","2017","6"
"2441-Fishermans Reach","Fishermans Reach","385000","2017","6"
"2441-Grassy Head","Grassy Head","385000","2017","6"
"2441-Gum Scrub","Gum Scrub","385000","2017","6"
"2441-Hacks Ferry","Hacks Ferry","385000","2017","6"
"2441-Kippara","Kippara","385000","2017","6"
"2441-Kundabung","Kundabung","385000","2017","6"
"2441-Rollands Plains","Rollands Plains","385000","2017","6"
"2441-Stuarts Point","Stuarts Point","385000","2017","6"
"2441-Tamban","Tamban","385000","2017","6"
"2441-Telegraph Point","Telegraph Point","385000","2017","6"
"2441-Upper Rollands Plains","Upper Rollands Plains","385000","2017","6"
"2441-Yarrahapinni","Yarrahapinni","385000","2017","6"
"2443-Bobs Creek","Bobs Creek","421500","2017","6"
"2443-Camden Head","Camden Head","421500","2017","6"
"2443-Coralville","Coralville","421500","2017","6"
"2443-Deauville","Deauville","421500","2017","6"
"2443-Diamond Head","Diamond Head","421500","2017","6"
"2443-Dunbogan","Dunbogan","421500","2017","6"
"2443-Hannam Vale","Hannam Vale","421500","2017","6"
"2443-Herons Creek","Herons Creek","421500","2017","6"
"2443-Johns River","Johns River","421500","2017","6"
"2443-Lakewood","Lakewood","421500","2017","6"
"2443-Laurieton","Laurieton","421500","2017","6"
"2443-Middle Brother","Middle Brother","421500","2017","6"
"2443-Moorland","Moorland","421500","2017","6"
"2443-North Brother","North Brother","421500","2017","6"
"2443-North Haven","North Haven","421500","2017","6"
"2443-Stewarts River","Stewarts River","421500","2017","6"
"2443-Waitui","Waitui","421500","2017","6"
"2443-West Haven","West Haven","421500","2017","6"
"2445-Bonny Hills","Bonny Hills","582000","2017","6"
"2445-Grants Beach","Grants Beach","582000","2017","6"
"2445-Jolly Nose","Jolly Nose","582000","2017","6"
"2445-Lake Cathie","Lake Cathie","582000","2017","6"
"2446-Bagnoo","Bagnoo","473000","2017","6"
"2446-Bago","Bago","473000","2017","6"
"2446-Banda Banda","Banda Banda","473000","2017","6"
"2446-Beechwood","Beechwood","473000","2017","6"
"2446-Bellangry","Bellangry","473000","2017","6"
"2446-Birdwood","Birdwood","473000","2017","6"
"2446-Brombin","Brombin","473000","2017","6"
"2446-Byabarra","Byabarra","473000","2017","6"
"2446-Cairncross","Cairncross","473000","2017","6"
"2446-Crosslands","Crosslands","473000","2017","6"
"2446-Debenham","Debenham","473000","2017","6"
"2446-Doyles River","Doyles River","473000","2017","6"
"2446-Ellenborough","Ellenborough","473000","2017","6"
"2446-Forbes River","Forbes River","473000","2017","6"
"2446-Frazers Creek","Frazers Creek","473000","2017","6"
"2446-Gearys Flat","Gearys Flat","473000","2017","6"
"2446-Hartys Plains","Hartys Plains","473000","2017","6"
"2446-Hollisdale","Hollisdale","473000","2017","6"
"2446-Huntingdon","Huntingdon","473000","2017","6"
"2446-Hyndmans Creek","Hyndmans Creek","473000","2017","6"
"2446-Kindee","Kindee","473000","2017","6"
"2446-King Creek","King Creek","473000","2017","6"
"2446-Lake Innes","Lake Innes","473000","2017","6"
"2446-Long Flat","Long Flat","473000","2017","6"
"2446-Lower Pappinbarra","Lower Pappinbarra","473000","2017","6"
"2446-Marlo Merrican","Marlo Merrican","473000","2017","6"
"2446-Mortons Creek","Mortons Creek","473000","2017","6"
"2446-Mount Seaview","Mount Seaview","473000","2017","6"
"2446-Pappinbarra","Pappinbarra","473000","2017","6"
"2446-Pembrooke","Pembrooke","473000","2017","6"
"2446-Pipeclay","Pipeclay","473000","2017","6"
"2446-Rawdon Island","Rawdon Island","473000","2017","6"
"2446-Redbank","Redbank","473000","2017","6"
"2446-Rosewood","Rosewood","473000","2017","6"
"2446-Sancrox","Sancrox","473000","2017","6"
"2446-Toms Creek","Toms Creek","473000","2017","6"
"2446-Upper Pappinbarra","Upper Pappinbarra","473000","2017","6"
"2446-Wauchope","Wauchope","473000","2017","6"
"2446-Werrikimbe","Werrikimbe","473000","2017","6"
